City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Current Description
1394,Saint-Honore,48.5334,-71.0824,11.71,73,34,11.5,CA,scattered clouds
1395,Fitchburg,42.5834,-71.8023,26.83,55,0,3.44,US,clear sky
1396,Singapore,1.2897,103.8501,86.2,75,40,6.91,SG,scattered clouds
1397,Nchelenge,-9.3451,28.734,70.43,87,100,3.67,ZM,light rain
1398,Kalabo,-14.97,22.6814,76.44,69,96,8.79,ZM,light rain
1399,Abay,49.6311,72.8539,34.18,86,95,18.97,KZ,overcast clouds
1400,Nizhniy Baskunchak,48.2198,46.8311,62.44,33,100,18.45,RU,overcast clouds
1401,Sorland,67.667,12.6934,33.49,72,100,26.33,NO,light snow
1402,Murud,18.3258,72.965,92.21,38,2,14.85,IN,clear sky
1403,Porto Walter,-8.2686,-72.7439,69.42,100,91,2.08,BR,overcast clouds
1404,Casablanca,33.5928,-7.6192,62.62,77,75,6.91,MA,broken clouds
1405,Vryburg,-26.9566,24.7284,81.64,26,3,7.54,ZA,clear sky
1406,Marathon,44.9,-89.7668,33.33,91,100,13.8,US,moderate rain
1407,Karabuk,41.2049,32.6277,64.58,44,30,2.89,TR,scattered clouds
1408,Dudinka,69.4058,86.1778,29.62,96,100,14.32,RU,light snow
1409,Barentu,15.1139,37.5928,96.46,9,42,8.1,ER,scattered clouds
1410,Teya,60.3778,92.6267,36.09,90,97,8.99,RU,overcast clouds
1411,Arys,42.4252,68.795,57.88,28,0,8.19,KZ,clear sky
1412,Amboasary,-25.0333,46.3833,83.93,49,0,12.44,MG,clear sky
1413,Englewood,39.6478,-104.9878,33.62,83,100,6.91,US,overcast clouds
1414,Katiola,8.1333,-5.1,84.83,46,34,6.44,CI,scattered clouds
1415,Iguai,-14.7564,-40.0892,74.21,72,96,2.39,BR,overcast clouds
1416,Pringsewu,-5.3582,104.9744,76.26,93,81,4.07,ID,broken clouds
1417,Zhangye,38.9342,100.4517,50.31,20,100,7.54,CN,overcast clouds
1418,Braganca,-1.0536,-46.7656,72.12,100,100,2.59,BR,moderate rain
1419,Gaeta,41.2183,13.5628,55.74,92,100,10.6,IT,overcast clouds
1420,Terney,45.0503,136.6092,33.17,68,59,8.61,RU,broken clouds
1421,Vrangel,42.7297,133.0839,37.27,61,100,4.18,RU,overcast clouds
1422,Kampong Chhnang,12.1667,104.55,89.55,50,46,5.39,KH,scattered clouds
1423,Trofors,65.5333,13.4063,30.07,70,81,3.76,NO,broken clouds
1424,Esna,25.2934,32.554,87.82,8,11,7.07,EG,few clouds
1425,Cartagena,10.3997,-75.5144,76.62,88,0,3.44,CO,clear sky
1426,Maltahohe,-24.8333,16.9833,81.72,30,5,8.72,NA,clear sky
1427,Lumphat,13.4878,106.9816,83.01,63,94,5.66,KH,overcast clouds
1428,Smidovich,48.6,133.8167,23.59,80,48,9.8,RU,scattered clouds
1429,Codajas,-3.8367,-62.0569,71.82,99,100,2.13,BR,overcast clouds
1430,Jibuti,11.5,42.5,86.67,24,11,23.91,DJ,few clouds
1431,Shakiso,5.75,38.9167,83.95,22,22,8.46,ET,few clouds
1432,Nam Phong,16.7023,102.8557,95.09,37,62,3.2,TH,broken clouds
1433,Lincoln,40.8,-96.667,41.29,77,100,23.02,US,overcast clouds
1434,Rabaul,-4.1967,152.1721,81.84,77,100,4.38,PG,overcast clouds
1435,Grimshaw,56.1834,-117.6027,37.15,80,20,9.22,CA,few clouds
1436,Pizarro,4.9533,-77.366,75.49,92,100,2.17,CO,light rain
1437,At-Bashi,41.1702,75.8106,37.76,48,0,3.4,KG,clear sky
1438,Kouango,4.9934,19.9619,103.91,22,6,2.55,CF,clear sky
1439,Penarroya-Pueblonuevo,38.3,-5.2667,51.46,90,100,9.33,ES,overcast clouds
1440,Salina,38.8403,-97.6114,43.3,69,100,23.02,US,overcast clouds
1441,Sulangan,11.1373,123.7228,82.53,76,0,7.61,PH,clear sky
1442,Solenzo,12.1833,-4.0833,99.01,3,23,7.11,BF,few clouds
1443,Turukhansk,65.8167,87.9833,32.74,99,99,11.97,RU,light snow
1444,Kerman,30.2832,57.0788,71.46,6,20,6.91,IR,few clouds
1445,Ntchisi,-13.5278,33.9149,68.31,75,92,6.46,MW,overcast clouds
1446,Gazojak,41.1875,61.4036,58.39,13,0,12.95,TM,clear sky
1447,Nicoya,10.1483,-85.452,73.78,79,21,2.89,CR,few clouds
1448,Aegviidu,59.2858,25.6142,31.57,49,93,12.62,EE,light snow
1449,Weymouth,42.2209,-70.9398,28.89,48,0,6.91,US,clear sky
1450,Untersiggenthal,47.5021,8.2555,52.39,86,100,8.63,CH,overcast clouds
1451,Arrifes,37.7667,-25.7,61.05,72,20,16.11,PT,few clouds
1452,New Ulm,44.3125,-94.4605,33.28,91,100,8.05,US,snow
1453,Aitape,-3.1374,142.3475,80.01,85,99,9.08,PG,overcast clouds
1454,Show Low,34.2542,-110.0298,38.08,95,100,11.5,US,overcast clouds
1455,Kerema,-7.9631,145.7785,79.75,82,99,1.66,PG,light rain
1456,Wakkanai,45.4094,141.6739,38.66,68,53,23.26,JP,broken clouds
1457,Sulmona,42.0479,13.9291,56.43,85,100,5.08,IT,overcast clouds
1458,Andreyevo,55.9465,41.1505,29.28,65,100,7.43,RU,light snow
1459,Jiangyou,31.7667,104.7167,56.86,88,100,3.18,CN,overcast clouds
1460,Zeya,53.75,127.2667,15.82,84,44,4.97,RU,scattered clouds
1461,Luchegorsk,46.4764,134.2569,24.53,86,4,3.47,RU,clear sky
1462,Sanmenxia,34.7747,111.1814,67.51,37,100,5.55,CN,overcast clouds
1463,Lake Cowichan,48.825,-124.0546,46.24,95,100,3.47,CA,overcast clouds
1464,Banyuwangi,-8.2325,114.3576,78.89,88,60,2.93,ID,broken clouds
1465,Tasgaon,17.0333,74.6,100.85,9,9,9.44,IN,clear sky
1466,Potchefstroom,-26.7167,27.1,81.45,23,31,8.9,ZA,scattered clouds
1467,Olden,61.8364,6.8064,34.54,68,29,5.73,NO,scattered clouds
1468,Farafangana,-22.8167,47.8333,79.34,71,27,12.84,MG,light rain
1469,Charyshskoye,51.3978,83.5598,33.73,77,80,14.94,RU,broken clouds
1470,Los Andes,-32.8337,-70.5983,47.01,19,0,2.1,CL,clear sky
1471,Khorinsk,52.1657,109.7726,23.43,55,75,3.62,RU,broken clouds
1472,Saint-Prosper,46.2117,-70.4811,15.71,93,72,8.59,CA,broken clouds
1473,Agadir,30.4202,-9.5982,70.25,47,0,19.89,MA,clear sky
1474,Manono,-7.3,27.4167,79.23,66,96,5.03,CD,overcast clouds
1475,Milkovo,54.7167,158.6167,17.31,92,72,1.48,RU,broken clouds
1476,Tiarei,-17.5333,-149.3333,78.82,75,8,14.07,PF,light rain
1477,Hue,16.4667,107.6,73.51,100,75,2.3,VN,broken clouds
1478,Kushima,31.4583,131.2333,62.98,91,100,2.93,JP,moderate rain
1479,Puerto Leguizamo,-0.1934,-74.7819,68.22,99,98,1.92,CO,overcast clouds
1480,Predivinsk,57.0669,93.4378,38.57,76,88,10.85,RU,overcast clouds
1481,Kralendijk,12.15,-68.2667,78.78,73,20,12.66,BQ,few clouds
1482,Kyshtovka,56.555,76.6271,30.0,83,98,18.61,RU,overcast clouds
1483,Ocu,35.0044,135.8683,61.45,78,100,4.45,JP,overcast clouds
1484,Kharan,28.5833,65.4167,81.79,5,0,15.59,PK,clear sky
1485,Lockport,41.5895,-88.0578,48.09,72,100,8.01,US,overcast clouds
1486,Krutikha,53.9599,81.2093,33.76,96,100,18.16,RU,light snow
1487,Erzin,36.9559,36.2,69.48,41,0,5.35,TR,clear sky
1488,Qasigiannguit,68.8193,-51.1922,14.85,92,99,1.99,GL,overcast clouds
1489,Gravdal,68.1214,13.5031,32.61,72,100,25.37,NO,light snow
1490,Wajima,37.4,136.9,54.28,71,0,1.14,JP,clear sky
1491,San Salvo,42.0433,14.7272,60.1,73,100,2.84,IT,overcast clouds
1492,Ayagoz,47.9714,80.4392,34.05,73,84,11.77,KZ,broken clouds
1493,Shu,43.5983,73.7614,55.83,28,0,5.68,KZ,clear sky
1494,Paola,39.3599,16.0396,60.12,53,100,5.01,IT,overcast clouds
1495,Quartucciu,39.2519,9.1794,66.38,76,40,4.61,IT,scattered clouds
1496,Tongchuan,35.0806,109.0897,60.82,35,100,1.72,CN,overcast clouds
1497,Ewa Beach,21.3156,-158.0072,74.7,81,75,4.61,US,broken clouds
1498,Sao Raimundo Nonato,-9.0153,-42.6994,78.78,63,96,7.05,BR,overcast clouds
1499,Genteng,-8.3667,114.15,76.48,90,56,1.79,ID,broken clouds
1500,Lajosmizse,47.0213,19.5617,63.82,42,0,16.11,HU,clear sky
1501,Snyder,32.7179,-100.9176,62.31,25,0,14.97,US,clear sky
1502,Ouesso,1.6136,16.0517,97.36,34,59,3.06,CG,broken clouds
1503,Bairiki,1.3292,172.9752,80.6,83,40,1.14,KI,scattered clouds
1504,Guymon,36.6828,-101.4816,41.0,60,100,34.52,US,light rain
1505,Khed,17.7167,73.3833,101.21,18,4,13.8,IN,clear sky
1506,Mabaruma,8.2,-59.7833,71.46,89,95,1.63,GY,overcast clouds
1507,Khandyga,62.6667,135.6,4.06,98,100,0.69,RU,overcast clouds
1508,Maneadero,31.7167,-116.5667,54.1,89,2,4.43,MX,clear sky
1509,Fremont,37.5483,-121.9886,53.04,89,100,9.22,US,overcast clouds
1510,Waterloo,43.4668,-80.5164,27.46,69,100,14.12,CA,overcast clouds
1511,Chilca,-12.5211,-76.7372,67.89,90,90,2.46,PE,overcast clouds
1512,Allonnes,47.9674,0.1581,48.24,93,100,0.0,FR,overcast clouds
1513,Sibolga,1.7427,98.7792,81.7,72,45,3.11,ID,scattered clouds
1514,Velikovechnoye,44.934,39.755,60.35,47,100,14.85,RU,overcast clouds
1515,Gladstone,-23.85,151.25,76.93,57,22,1.14,AU,light rain
1516,El Alto,-4.2714,-81.2147,71.87,74,56,9.71,PE,broken clouds
1517,Apollonia,36.9716,24.7231,60.39,77,100,7.78,GR,overcast clouds
1518,Itumba,-9.4,33.1833,72.1,81,89,4.38,TZ,moderate rain
1519,Noumea,-22.2763,166.4572,84.18,86,2,6.96,NC,clear sky
1520,Bereda,43.2686,-7.5406,54.14,74,78,5.08,ES,broken clouds
1521,Kaspiyskiy,45.3929,47.3707,49.17,73,100,11.54,RU,overcast clouds
1522,Cascais,38.6979,-9.4215,62.51,62,40,28.99,PT,scattered clouds
1523,Copiapo,-27.3667,-70.3333,59.79,79,0,2.51,CL,clear sky
1524,Khairagarh,26.95,77.8167,107.2,5,0,6.35,IN,clear sky
1525,Monrovia,6.3005,-10.7969,87.57,71,67,5.28,LR,broken clouds
1526,Katakwi,1.8911,33.9661,80.44,48,73,5.95,UG,broken clouds
1527,Kurya,51.6003,82.2888,33.51,82,95,24.36,RU,overcast clouds
1528,Corsicana,32.0954,-96.4689,64.62,88,100,19.57,US,heavy intensity rain
1529,Juba,4.8517,31.5825,87.49,39,90,6.8,SS,overcast clouds
1530,Zvishavane,-20.3267,30.0665,82.58,28,5,5.68,ZW,clear sky
1531,Turtas,58.9417,69.1325,32.5,90,94,11.86,RU,light snow
1532,Placido De Castro,-10.3353,-67.1856,71.91,99,99,3.36,BR,overcast clouds
1533,Letterkenny,54.95,-7.7333,46.33,93,100,11.97,IE,overcast clouds
1534,Puri,19.8,85.85,88.32,84,51,17.54,IN,broken clouds
1535,Douglas,41.3,-96.167,39.51,80,100,25.32,US,overcast clouds
1536,Meiktila,20.8667,95.8667,95.56,20,32,4.85,MM,scattered clouds
1537,Darab,28.7519,54.5444,80.4,8,2,6.13,IR,clear sky
1538,Tulle,45.3333,1.8333,48.99,87,99,3.96,FR,overcast clouds
1539,Puro,12.4841,123.3827,82.33,78,23,13.27,PH,few clouds
1540,Lagos,6.5833,3.75,89.92,59,96,6.93,NG,light rain
1541,Casselman,45.3168,-75.0826,19.33,67,7,3.44,CA,clear sky
1542,Lima,-12.0432,-77.0282,68.9,78,0,5.75,PE,clear sky
1543,Phangnga,8.4509,98.5298,86.04,76,25,5.01,TH,scattered clouds
1544,Pasco,28.292,-82.4165,68.86,74,40,8.05,US,scattered clouds
1545,Cairns,-16.9167,145.7667,78.06,69,20,5.75,AU,few clouds
1546,Nautla,20.2167,-96.7833,70.84,81,6,3.74,MX,clear sky
1547,Taicheng,38.731,113.228,49.23,26,23,10.49,CN,few clouds
1548,Loandjili,-4.7561,11.8578,86.11,70,40,6.91,CG,scattered clouds
1549,Gilgit,35.9221,74.3087,67.32,25,64,4.43,PK,broken clouds
1550,Santa Rosa,14.3122,121.1114,87.12,72,71,11.68,PH,broken clouds
1551,Esso,55.9333,158.7,8.78,99,68,4.72,RU,broken clouds
1552,Bijar,35.8668,47.6051,61.66,10,88,15.21,IR,overcast clouds
1553,Malartic,48.1335,-78.1328,1.51,98,77,3.24,CA,broken clouds
1554,Providencia,28.7167,-111.5833,58.59,67,0,5.1,MX,clear sky
1555,George Town,5.4112,100.3354,89.53,73,40,10.36,MY,scattered clouds
1556,Obertyn,48.7003,25.1701,51.55,68,100,8.93,UA,overcast clouds
1557,Matadi,-5.8167,13.45,91.78,57,66,2.24,CD,broken clouds
1558,Ponorogo,-7.8685,111.462,79.23,86,89,0.58,ID,light rain
1559,Thunder Bay,48.4001,-89.3168,30.18,93,100,11.5,CA,overcast clouds
1560,Naron,43.5167,-8.1528,60.67,71,68,8.08,ES,broken clouds
1561,Phalaborwa,-23.943,31.1411,83.48,27,1,2.8,ZA,clear sky
1562,Iwanai,42.9744,140.5089,33.53,78,100,2.46,JP,overcast clouds
1563,Salinopolis,-0.6136,-47.3561,73.44,97,100,5.53,BR,moderate rain
1564,Kumano,34.3442,132.5894,61.97,90,100,1.54,JP,light rain
1565,Marsa Matruh,31.3525,27.2453,68.2,52,0,8.05,EG,clear sky
1566,Pafos,34.7667,32.4167,70.23,68,0,8.05,CY,clear sky
1567,Suba,10.8438,121.0102,83.8,75,5,7.02,PH,clear sky
1568,Parli,18.8486,76.5297,102.49,7,6,6.76,IN,clear sky
1569,Florianopolis,-27.6146,-48.5012,74.7,88,20,13.8,BR,few clouds
1570,Kant,27.8,79.8,103.8,5,3,8.72,IN,clear sky
1571,Clearlake,38.9582,-122.6264,47.16,67,33,4.79,US,scattered clouds
1572,Omsukchan,62.5333,155.8,-6.32,100,97,4.79,RU,overcast clouds
1573,Keuruu,62.2667,24.7,28.8,69,100,10.56,FI,light snow
1574,Provost,52.3501,-110.2683,28.85,68,56,10.42,CA,broken clouds
1575,Felipe Carrillo Puerto,19.5833,-88.05,74.52,87,10,6.64,MX,clear sky
1576,Klaebu,63.2976,10.4826,35.94,68,100,6.17,NO,light snow
1577,Novobirilyussy,56.9514,90.6661,33.58,72,100,13.11,RU,overcast clouds
1578,Ballitoville,-29.539,31.2144,91.17,74,0,6.91,ZA,clear sky
1579,Mattoon,39.4831,-88.3728,56.46,91,100,20.96,US,overcast clouds
1580,Sungaipenuh,-2.0833,101.3833,70.48,79,71,3.09,ID,broken clouds
1581,Galesong,-5.3166,119.3661,82.42,77,100,3.13,ID,overcast clouds
1582,Kawalu,-7.3817,108.2082,75.09,92,81,1.36,ID,moderate rain
1583,Nossa Senhora Da Gloria,-10.2183,-37.4203,78.42,73,55,6.89,BR,broken clouds
1584,Bindi,9.9167,-11.45,90.23,38,12,7.63,SL,few clouds
1585,Rio Claro,-22.4114,-47.5614,75.4,81,0,3.76,BR,clear sky
1586,Corralillo,22.9819,-80.5856,70.99,74,0,13.65,CU,light rain
1587,Lashio,22.9333,97.75,79.14,38,74,2.84,MM,broken clouds
1588,Mbandaka,0.0487,18.2603,81.7,62,73,7.52,CD,broken clouds
1589,Valdemarpils,57.3707,22.5919,33.15,32,81,5.7,LV,broken clouds
1590,Zarate,-34.0981,-59.0286,45.03,78,0,4.0,AR,clear sky
1591,La Presa,32.7081,-116.9973,55.9,91,75,0.78,US,broken clouds
1592,Nueve De Julio,-35.4444,-60.8831,45.07,48,0,13.27,AR,clear sky
1593,Marondera,-18.1853,31.5519,75.74,43,20,1.19,ZW,few clouds
1594,Prado,-17.3411,-39.2208,78.87,75,54,3.51,BR,broken clouds
1595,Shalinskoye,55.7228,93.7594,34.97,66,98,15.41,RU,overcast clouds
1596,Bundaberg,-24.85,152.35,77.22,66,0,5.75,AU,clear sky
1597,Fuente De Oro,3.4594,-73.6128,70.81,88,98,2.66,CO,overcast clouds
1598,Dunda,-8.1167,34.25,73.67,68,100,4.54,TZ,overcast clouds
1599,Araceli,10.5529,119.9913,82.99,74,70,6.22,PH,broken clouds
1600,Torrelavega,43.3494,-4.0479,59.65,77,93,5.99,ES,overcast clouds
1601,Tubalan,6.495,125.5661,81.45,76,25,6.22,PH,scattered clouds
1602,Mwinilunga,-11.7358,24.4293,72.86,69,98,5.1,ZM,overcast clouds
1603,Klichka,50.4457,117.996,24.03,39,88,7.83,RU,overcast clouds
1604,Tateyama,34.9833,139.8667,61.11,88,97,16.8,JP,overcast clouds
1605,Basag,8.9247,125.6178,76.28,92,84,1.61,PH,broken clouds
1606,Trinidad,-14.8333,-64.9,76.98,100,75,3.44,BO,broken clouds
1607,Grand Forks,47.9417,-97.4337,31.93,100,100,19.57,US,overcast clouds
1608,Sompeta,18.9333,84.6,87.6,65,68,16.62,IN,broken clouds
1609,Coruripe,-10.1256,-36.1756,82.13,72,53,8.05,BR,broken clouds
1610,Demmin,53.9076,13.0314,41.38,52,100,10.54,DE,overcast clouds
1611,Yichun,47.7,128.9,24.04,73,46,4.65,CN,scattered clouds
1612,Quballat,36.5418,9.6633,75.49,37,100,14.0,TN,overcast clouds
1613,Okato,-39.2,173.8833,64.9,83,81,5.06,NZ,broken clouds
1614,Vostochnyy,55.8167,37.8667,32.38,55,100,7.81,RU,overcast clouds
1615,Huancavelica,-12.7667,-74.9833,34.63,87,100,1.95,PE,overcast clouds
1616,Gafanha Da Nazare,40.6362,-8.7134,59.0,65,1,17.87,PT,clear sky
1617,Beziers,43.3476,3.219,57.33,82,40,3.44,FR,scattered clouds
1618,Rybinsk,58.0446,38.8426,26.8,62,48,11.16,RU,light snow
1619,Luwuk,-0.9516,122.7875,78.6,88,83,2.82,ID,broken clouds
1620,Harnai,30.1005,67.9374,88.29,2,0,6.44,PK,clear sky
1621,Beba,22.4437,-79.7253,66.07,83,1,7.54,CU,moderate rain
1622,Manyana,-23.4,21.7167,85.17,30,22,9.31,BW,few clouds
1623,Baikunthpur,23.25,82.55,103.55,5,15,8.41,IN,few clouds
1624,Marfino,55.7028,37.3822,32.34,33,0,8.95,RU,clear sky
1625,Bure,10.7,37.0667,84.34,20,26,6.11,ET,scattered clouds
1626,Severo-Yeniseyskiy,60.3725,93.0408,33.06,86,100,8.93,RU,overcast clouds
1627,Mehran,33.1222,46.1646,83.44,10,3,6.11,IR,clear sky
1628,Alvdal,62.1077,10.6307,26.92,70,64,6.78,NO,broken clouds
1629,Barra,-11.0894,-43.1417,80.11,54,92,3.87,BR,overcast clouds
1630,Megion,61.0296,76.1136,33.82,100,100,8.39,RU,snow
1631,Drawsko Pomorskie,53.5306,15.8097,42.08,60,100,3.0,PL,overcast clouds
1632,Cukai,4.25,103.4167,89.55,77,23,5.91,MY,few clouds
1633,Iquitos,-3.7481,-73.2472,73.44,100,75,2.3,PE,broken clouds
1634,Caluquembe,-13.7833,14.6833,77.05,47,9,5.46,AO,clear sky
1635,Geri,35.1,33.4167,74.59,17,0,5.75,CY,clear sky
1636,Bestobe,52.4994,73.0975,34.7,98,71,22.82,KZ,broken clouds
1637,Alnashi,56.1874,52.4792,31.06,89,100,13.04,RU,overcast clouds
1638,Cortez,37.3489,-108.5859,39.04,98,99,11.99,US,overcast clouds
1639,Bignona,12.8103,-16.2264,80.64,18,3,10.83,SN,clear sky
1640,Kristiansund,63.1115,7.732,35.65,86,75,9.22,NO,light shower snow
1641,Mirskoy,45.5439,40.3998,61.74,48,100,15.39,RU,overcast clouds
1642,Khandbari,27.3747,87.2039,71.55,66,91,2.86,NP,overcast clouds
1643,Rafai,4.95,23.9167,101.89,22,11,1.9,CF,few clouds
1644,Xuddur,4.1213,43.8894,93.99,27,59,15.88,SO,broken clouds
1645,Kargat,55.1956,80.2811,33.01,90,100,19.22,RU,light snow
1646,Bahar,34.9072,48.4414,68.16,13,0,0.0,IR,clear sky
1647,Souris,49.6172,-100.2612,26.46,91,72,10.56,CA,broken clouds
1648,Kenai,60.5544,-151.2583,33.1,93,75,6.91,US,broken clouds
1649,San Jeronimo,-11.9472,-75.2829,48.99,89,100,2.19,PE,overcast clouds
1650,Araouane,18.9048,-3.5265,97.52,3,28,8.79,ML,scattered clouds
1651,Valday,57.9747,33.2525,27.19,53,41,10.2,RU,scattered clouds
1652,Lircay,-12.9896,-74.7205,44.74,93,100,1.54,PE,overcast clouds
1653,Baculin,7.4525,126.5842,78.49,87,56,6.82,PH,broken clouds
1654,Yafran,32.0633,12.5286,83.53,11,89,26.69,LY,overcast clouds
1655,Hovd,48.0056,91.6419,38.37,20,50,22.73,MN,scattered clouds
1656,Mutoko,-17.397,32.2268,76.32,38,13,6.51,ZW,few clouds
1657,Matamoros,25.5333,-103.25,69.91,17,40,13.8,MX,scattered clouds
1658,Hede,33.7681,120.2517,49.77,86,94,7.9,CN,overcast clouds
1659,Alyangula,-13.8483,136.4192,75.07,78,96,4.61,AU,overcast clouds
1660,Kholm-Zhirkovskiy,55.5189,33.4731,33.08,53,99,10.09,RU,overcast clouds
1661,Ntoum,0.3833,9.7833,85.77,51,76,2.17,GA,broken clouds
1662,Taboga,46.2663,13.1092,54.99,91,100,3.38,IT,light rain
1663,Parrsboro,45.4001,-64.332,25.7,64,90,5.99,CA,overcast clouds
1664,Potsdam,52.3989,13.0657,51.87,55,99,3.0,DE,overcast clouds
1665,Manjeshwar,12.7194,74.8861,90.55,70,28,11.3,IN,scattered clouds
1666,Santa Cruz Del Sur,20.7147,-77.9956,70.65,75,0,17.07,CU,clear sky
1667,Kabwe,-14.4469,28.4464,69.89,75,89,7.25,ZM,overcast clouds
1668,Kaili,-3.4626,120.2147,67.71,97,97,3.76,ID,overcast clouds
1669,Yinchuan,38.4681,106.2731,56.91,10,70,6.82,CN,broken clouds
1670,Verkhovazhye,60.7472,42.0465,26.38,69,100,10.29,RU,light snow
1671,Monroe,43.1501,-77.6831,24.96,83,80,6.02,US,broken clouds
1672,Ojinaga,29.5667,-104.4167,58.57,47,0,19.57,MX,clear sky
1673,Ceres,37.5949,-120.9577,49.98,90,25,1.61,US,scattered clouds
1674,Kazanskaya,45.4106,40.4361,61.45,49,100,14.34,RU,overcast clouds
1675,River Falls,44.8614,-92.6238,33.8,86,100,9.75,US,light snow
1676,Severodvinsk,64.5635,39.8302,26.71,78,100,9.69,RU,overcast clouds
1677,Imbituba,-28.24,-48.6703,76.82,79,59,11.03,BR,broken clouds
1678,Ayan,56.45,138.1667,20.35,75,61,10.04,RU,broken clouds
1679,Idanre,7.1127,5.1159,96.28,39,86,1.3,NG,overcast clouds
1680,Melnikovo,56.5558,84.085,32.25,94,100,15.99,RU,light snow
1681,Luena,-11.7833,19.9167,75.38,83,75,5.75,AO,broken clouds
1682,Minuri,16.535,121.8574,75.6,87,30,4.59,PH,scattered clouds
1683,Mackay,-21.15,149.2,76.98,73,0,10.36,AU,clear sky
1684,Borshchiv,48.8033,26.0435,52.27,68,100,9.57,UA,overcast clouds
1685,Xixiang,35.1628,112.865,62.26,59,100,4.68,CN,light rain
1686,Oktyabrskiy,54.4815,53.471,35.51,100,100,15.17,RU,overcast clouds
1687,Fort-Shevchenko,44.5086,50.263,50.11,58,96,23.58,KZ,overcast clouds
1688,Areosa,41.7178,-8.8571,58.57,60,11,14.0,PT,few clouds
1689,Dno,57.8277,29.9637,31.06,45,47,9.13,RU,scattered clouds
1690,Novyy Yegorlyk,46.3927,41.8716,62.11,41,100,13.73,RU,light rain
1691,Odessa,46.4775,30.7326,58.39,49,83,13.76,UA,broken clouds
1692,Alepe,5.5004,-3.6631,89.47,53,63,5.37,CI,broken clouds
1693,New Glasgow,45.5834,-62.6486,26.78,90,100,16.84,CA,light snow
1694,Bitung,1.4451,125.1824,79.65,79,83,7.45,ID,broken clouds
1695,Sao Desiderio,-12.3633,-44.9733,76.44,56,95,3.4,BR,overcast clouds
1696,Collie,-33.3667,116.15,66.22,77,96,10.49,AU,overcast clouds
1697,Ucluelet,48.9329,-125.5528,44.1,92,93,1.01,CA,overcast clouds
1698,Rosarito,32.3333,-117.0333,56.14,79,20,1.92,MX,few clouds
1699,Jashpurnagar,22.9,84.15,99.36,5,11,9.62,IN,few clouds
1700,Kashi,39.4547,75.9797,63.61,14,0,4.47,CN,clear sky
1701,Crotone,39.0851,17.1178,59.65,74,100,21.83,IT,overcast clouds
1702,Lethem,3.3803,-59.7968,74.34,77,50,10.87,GY,scattered clouds
1703,Mahon,39.8885,4.2658,59.56,94,75,9.22,ES,broken clouds
1704,Moroto,2.5345,34.6666,85.14,29,99,18.59,UG,overcast clouds
1705,Tetiyiv,49.3767,29.6647,49.28,75,100,7.78,UA,overcast clouds
1706,Dubti,11.7361,41.0853,94.96,16,28,13.8,ET,scattered clouds
1707,Cheltenham,51.9,-2.0833,48.97,78,75,4.61,GB,broken clouds
1708,Magdalena,14.1999,121.429,83.35,82,65,7.38,PH,broken clouds
1709,Sungai Besar,3.6746,100.9867,82.58,80,90,6.87,MY,heavy intensity rain
1710,Kadoma,34.7333,135.5833,64.6,67,75,11.5,JP,broken clouds
1711,Balabac,7.9868,117.0645,82.26,78,58,12.86,PH,broken clouds
1712,Mantua,45.1667,10.7833,57.34,75,100,10.0,IT,light rain
1713,Scarborough,54.2797,-0.4044,38.79,88,100,5.99,GB,light rain
1714,Tamsweg,47.1281,13.811,52.48,76,100,6.8,AT,overcast clouds
1715,Niono,14.2526,-5.993,100.4,3,41,13.0,ML,scattered clouds
1716,Shasta Lake,40.6804,-122.3708,52.81,84,74,2.42,US,broken clouds
1717,Barcelos,41.5388,-8.6151,58.91,51,4,9.37,PT,clear sky
1718,Springdale,36.1867,-94.1288,61.03,97,100,8.05,US,heavy intensity rain
1719,Rudbar,30.15,62.6,76.41,9,0,14.09,AF,clear sky
1720,Onokhoy,51.932,108.0747,33.55,64,79,3.83,RU,broken clouds
1721,Caxias,38.7031,-9.2767,62.46,64,40,20.71,PT,scattered clouds
1722,Wairoa,-39.0333,177.3667,62.55,96,67,4.56,NZ,broken clouds
1723,Beira,-19.8436,34.8389,84.29,61,20,10.36,MZ,few clouds
1724,Powell,40.1578,-83.0752,41.68,63,100,5.99,US,overcast clouds
1725,Williston,48.147,-103.618,26.04,81,94,4.0,US,overcast clouds
1726,Aras,42.5617,-2.356,48.61,66,100,10.36,ES,overcast clouds
1727,Lipin Bor,60.2622,37.9763,26.08,71,99,13.69,RU,light snow
1728,Kirovskiy,45.0917,133.5136,30.15,79,7,3.58,RU,clear sky
1729,Dajal,29.5577,70.3762,103.42,2,0,1.28,PK,clear sky
1730,Kiama,-34.6833,150.8667,67.37,93,99,5.01,AU,moderate rain
1731,Ayapel,8.3137,-75.1398,73.09,97,100,6.33,CO,overcast clouds
1732,San Javier,37.8063,-0.8374,65.57,86,75,6.91,ES,broken clouds
1733,Kilkis,40.9919,22.8708,64.89,51,37,7.02,GR,scattered clouds
1734,Tahoua,14.8888,5.2692,91.38,1,50,23.02,NE,dust
1735,Ubrique,36.6778,-5.446,54.86,88,90,5.77,ES,overcast clouds
